SSW.JO,Sibanye Stillwater Limited (JSE:SSW),https://www.listcorp.com/jse/ssw/sibanye-stillwater-limited,50610500000,17.88,0.0,0.0,Basic Materials
QLT.JO,Quilter plc (JSE:QLT),https://www.listcorp.com/jse/qlt/quilter-plc,47880000000,34.1,0.0,0.0,Financials
RMI.JO,Rand Merchant Investment Holdings (JSE:RMI),https://www.listcorp.com/jse/rmi/rand-merchant-investment-holdings,47562600000,31.38,0.33,1.06,Financials
MCG.JO,MultiChoice Group (JSE:MCG),https://www.listcorp.com/jse/mcg/multichoice-group,47481600000,107.3,0.0,0.0,Consumer Services
TBS.JO,Tiger Brands Limited (JSE:TBS),https://www.listcorp.com/jse/tbs/tiger-brands-limited,45563500000,252.67,0.0,0.0,Consumer Goods
NPH.JO,Northam Platinum Holdings Limited (JSE:NPH),https://www.listcorp.com/jse/nph/northam-platinum-holdings-limited,44568900000,112.48,0.0,0.0,Basic Materials
GRT.JO,Growthpoint Properties Limited (JSE:GRT),https://www.listcorp.com/jse/grt/growthpoint-properties-limited,44565900000,12.99,0.0,0.0,Financials
SNT.JO,Santam Limited (JSE:SNT),https://www.listcorp.com/jse/snt/santam-limited,43429900000,377.22,0.0,0.0,Financials
MTM.JO,Momentum Metropolitan Holdings (JSE:MTM),https://www.listcorp.com/jse/mtm/momentum-metropolitan-holdings,42337100000,30.13,0.0,0.0,Financials
TRU.JO,Truworths International Limited (JSE:TRU),https://www.listcorp.com/jse/tru/truworths-international-limited,41691400000,102.06,0.0,0.0,Consumer Services
INL.JO,Investec Limited (JSE:INL),https://www.listcorp.com/jse/inl/investec-limited,37932500000,128.53,0.0,0.0,Financials
AVI.JO,AVI Limited (JSE:AVI),https://www.listcorp.com/jse/avi/avi-limited,37356500000,109.88,0.0,0.0,Consumer Goods
ARI.JO,African Rainbow Minerals (JSE:ARI),https://www.listcorp.com/jse/ari/african-rainbow-minerals,35726700000,159.02,0.0,0.0,Basic Materials
HMN.JO,Hammerson plc (JSE:HMN),https://www.listcorp.com/jse/hmn/hammerson-plc,33445100000,66.86,0.0,0.0,Financials
DCP.JO,Dis-Chem Pharmacies Limited (JSE:DCP),https://www.listcorp.com/jse/dcp/dis-chem-pharmacies-limited,32597200000,37.9,0.0,0.0,Consumer Services
RDF.JO,Redefine Properties Limited (JSE:RDF),https://www.listcorp.com/jse/rdf/redefine-properties-limited,32018000000,4.54,0.0,0.0,Financials
SAP.JO,Sappi Limited (JSE:SAP),https://www.listcorp.com/jse/sap/sappi-limited,30492100000,50.43,0.0,0.0,Basic Materials
SRE.JO,Sirius Real Estate (JSE:SRE),https://www.listcorp.com/jse/sre/sirius-real-estate,30297600000,20.04,0.0,0.0,Financials
SPP.JO,Spar Group Limited (JSE:SPP),https://www.listcorp.com/jse/spp/spar-group-limited,27632700000,143.47,0.0,0.0,Consumer Services
BYI.JO,Bytes Technology Group (JSE:BYI),https://www.listcorp.com/jse/byi/bytes-technology-group,25153800000,104.4,0.0,0.0,Technology
LHC.JO,Life Healthcare Group (JSE:LHC),https://www.listcorp.com/jse/lhc/life-healthcare-group,24475400000,16.68,0.0,0.0,Health Care
KST.JO,PSG Konsult Limited (JSE:KST),https://www.listcorp.com/jse/kst/psg-konsult-limited,24079600000,19.0,0.0,0.0,Financials
FFB.JO,Fortress REIT Limited - B (JSE:FFB),https://www.listcorp.com/jse/ffb/fortress-reit-limited-b,23845000000,19.8,0.0,0.0,Financials
CCO.JO,Capital & Counties Properties plc (JSE:CCO),https://www.listcorp.com/jse/cco/capital-and-counties-properties-plc,23617600000,28.85,1.1,3.96,Financials
KRO.JO,Karooooo Ltd (JSE:KRO),https://www.listcorp.com/jse/kro/karooooo-ltd,23611100000,764.28,0.0,0.0,Technology
N91.JO,Ninety One plc (JSE:N91),https://www.listcorp.com/jse/n91/ninety-one-plc,22925000000,36.82,0.0,0.0,Financials
PIK.JO,Pick n Pay Stores Limited (JSE:PIK),https://www.listcorp.com/jse/pik/pick-n-pay-stores-limited,22518800000,30.2,0.0,0.0,Consumer Services
VKE.JO,Vukile Property Fund Limited (JSE:VKE),https://www.listcorp.com/jse/vke/vukile-property-fund-limited,22507800000,18.3,0.0,0.0,Financials
MTH.JO,Motus Holdings Limited (JSE:MTH),https://www.listcorp.com/jse/mth/motus-holdings-limited,22051100000,123.1,0.0,0.0,Consumer Services
RES.JO,Resilient REIT Limited (JSE:RES),https://www.listcorp.com/jse/res/resilient-reit-limited,21565300000,59.05,0.0,0.0,Financials
APH.JO,Alphamin Resources Corporation (JSE:APH),https://www.listcorp.com/jse/aph/alphamin-resources-corporation,20126000000,15.8,0.0,0.0,Basic Materials
ITE.JO,Italtile Limited (JSE:ITE),https://www.listcorp.com/jse/ite/italtile-limited,19031800000,14.4,0.0,0.0,Consumer Services
NTC.JO,Netcare Limited (JSE:NTC),https://www.listcorp.com/jse/ntc/netcare-limited,18996000000,13.35,0.15,1.14,Health Care
WBC.JO,We Buy Cars Holdings Limited (JSE:WBC),https://www.listcorp.com/jse/wbc/we-buy-cars-holdings-limited,18898300000,45.3,0.0,0.0,Technology
ADH.JO,ADvTECH Limited (JSE:ADH),https://www.listcorp.com/jse/adh/advtech-limited,18352500000,33.1,0.0,0.0,Consumer Services
PAN.JO,Pan African Resources plc (JSE:PAN),https://www.listcorp.com/jse/pan/pan-african-resources-plc,18049600000,8.12,0.0,0.0,Basic Materials
TGA.JO,Thungela Resources Limited (JSE:TGA),https://www.listcorp.com/jse/tga/thungela-resources,17959200000,127.83,0.0,0.0,Basic Materials
TKG.JO,Telkom SA Limited (JSE:TKG),https://www.listcorp.com/jse/tkg/telkom-sa-limited,17317400000,33.88,0.0,0.0,Telecommunications
GTC.JO,Globe Trade Centre S.A. (JSE:GTC),https://www.listcorp.com/jse/gtc/globe-trade-centre-sa,17227700000,30.0,0.0,0.0,Financials
HYP.JO,Hyprop Investments Limited (JSE:HYP),https://www.listcorp.com/jse/hyp/hyprop-investments-limited,17000000000,44.69,0.0,0.0,Financials
BAW.JO,Barloworld Limited (JSE:BAW),https://www.listcorp.com/jse/baw/barloworld-limited,16220100000,85.53,0.0,0.0,Industrials
PMR.JO,Premier Group Limited (JSE:PMR),https://www.listcorp.com/jse/pmr/premier-group-limited,15674900000,121.6,0.0,0.0,Consumer Goods
LTE.JO,Lighthouse Capital Limited (JSE:LTE),https://www.listcorp.com/jse/lte/lighthouse-capital-limited,15600100000,7.71,0.0,0.0,Financials
DRD.JO,DRDGOLD Limited (JSE:DRD),https://www.listcorp.com/jse/drd/drdgold-limited,15303200000,17.7,0.0,0.0,Basic Materials
MSP.JO,MAS Real Estate Inc (JSE:MSP),https://www.listcorp.com/jse/msp/mas-real-estate-inc,14838500000,20.72,0.0,0.0,Financials
HCI.JO,Hosken Consolidated Investments Limited (JSE:HCI),https://www.listcorp.com/jse/hci/hosken-consolidated-investments-limited,14797800000,172.83,0.0,0.0,Financials
WBO.JO,Wilson Bayly Holmes-Ovcon Limited (JSE:WBO),https://www.listcorp.com/jse/wbo/wilson-bayly-holmes-ovcon-limited,14494900000,204.1,0.0,0.0,Industrials
CML.JO,Coronation Fund Managers (JSE:CML),https://www.listcorp.com/jse/cml/coronation-fund-managers,14099100000,40.33,0.0,0.0,Financials
RLO.JO,Reunert Limited (JSE:RLO),https://www.listcorp.com/jse/rlo/reunert-limited,13888000000,76.03,0.0,0.0,Industrials
EQU.JO,Equites Property Fund Limited (JSE:EQU),https://www.listcorp.com/jse/equ/equites-property-fund-limited,12093400000,14.48,0.0,0.0,Financials
AIL.JO,African Rainbow Capital Investments (JSE:AIL),https://www.listcorp.com/jse/ail/african-rainbow-capital-investments,11992200000,7.9,0.0,0.0,Financials
OMN.JO,Omnia Holdings Limited (JSE:OMN),https://www.listcorp.com/jse/omn/omnia-holdings-limited,11951900000,72.91,0.0,0.0,Basic Materials
SUI.JO,Sun International Limited (JSE:SUI),https://www.listcorp.com/jse/sui/sun-international-limited,11140500000,43.15,0.0,0.0,Consumer Services
AIP.JO,Adcock Ingram Holdings (JSE:AIP),https://www.listcorp.com/jse/aip/adcock-ingram-holdings,11091000000,68.76,0.0,0.0,Health Care
TSG.JO,Tsogo Sun Gaming (JSE:TSG),https://www.listcorp.com/jse/tsg/tsogo-sun-gaming,11041100000,10.59,0.0,0.0,Consumer Services
AFT.JO,Afrimat Limited (JSE:AFT),https://www.listcorp.com/jse/aft/afrimat-limited,10400700000,65.13,0.0,0.0,Industrials
NY1.JO,Ninety One Limited (JSE:NY1),https://www.listcorp.com/jse/ny1/ninety-one-limited,10282500000,37.2,0.0,0.0,Financials
JSE.JO,JSE Limited (JSE:JSE),https://www.listcorp.com/jse/jse/jse-limited,10207200000,118.2,0.0,0.0,Financials
DTC.JO,Datatec Limited (JSE:DTC),https://www.listcorp.com/jse/dtc/datatec-limited,10149700000,43.52,0.0,0.0,Technology
ATT.JO,Attacq Limited (JSE:ATT),https://www.listcorp.com/jse/att/attacq-limited,9827430000,13.17,0.0,0.0,Financials
AFH.JO,Alexander Forbes Group Holdings Limited (JSE:AFH),https://www.listcorp.com/jse/afh/alexander-forbes,9824110000,7.4,0.0,0.0,Financials
AFE.JO,AECI Limited (JSE:AFE),https://www.listcorp.com/jse/afe/aeci-limited,9718190000,92.1,0.0,0.0,Basic Materials
SPG.JO,Super Group Limited (JSE:SPG),https://www.listcorp.com/jse/spg/super-group-limited,9676400000,28.46,0.0,0.0,Industrials
RBX.JO,Raubex Group Limited (JSE:RBX),https://www.listcorp.com/jse/rbx/raubex-group-limited,9561870000,52.61,0.0,0.0,Industrials
GND.JO,Grindrod Limited (JSE:GND),https://www.listcorp.com/jse/gnd/grindrod-limited,9004610000,12.9,0.0,0.0,Industrials
OCE.JO,Oceana Group Limited (JSE:OCE),https://www.listcorp.com/jse/oce/oceana-group-limited,8804150000,67.5,0.0,0.0,Consumer Goods
AEL.JO,Allied Electronics Corporation (JSE:AEL),https://www.listcorp.com/jse/ael/allied-electronics-corporation,8310120000,20.2,0.0,0.0,Technology
KAP.JO,KAP Limited (JSE:KAP),https://www.listcorp.com/jse/kap/kap-limited,8229270000,3.3,0.0,0.0,Industrials
ARL.JO,Astral Foods Limited (JSE:ARL),https://www.listcorp.com/jse/arl/astral-foods-limited,8155220000,190.0,0.0,0.0,Consumer Goods
RCL.JO,RCL Foods Limited (JSE:RCL),https://www.listcorp.com/jse/rcl/rcl-foods-limited,8133510000,9.1,0.0,0.0,Consumer Goods
CAA.JO,CA Sales Holdings Limited (JSE:CAA),https://www.listcorp.com/jse/caa/ca-sales-holdings-limited,8112860000,16.94,0.0,0.0,Industrials
CVW.JO,Castleview Property Fund Limited (JSE:CVW),https://www.listcorp.com/jse/cvw/castleview-property-fund-limited,8072170000,8.2,0.0,0.0,Financials
IPF.JO,Investec Property Fund Limited (JSE:IPF),https://www.listcorp.com/jse/ipf/investec-property-fund-limited,7928450000,9.83,-0.02,-0.2,Financials
BAT.JO,Brait PLC (JSE:BAT),https://www.listcorp.com/jse/bat/brait-plc,7764000000,2.01,0.0,0.0,Financials
COH.JO,Curro Holdings Limited (JSE:COH),https://www.listcorp.com/jse/coh/curro-holdings-limited,7685200000,13.34,0.0,0.0,Consumer Services
SSS.JO,Stor-Age Property REIT (JSE:SSS),https://www.listcorp.com/jse/sss/stor-age-property-reit,7321280000,15.2,0.0,0.0,Financials
SAC.JO,SA Corporate Real Estate Fund Limited (JSE:SAC),https://www.listcorp.com/jse/sac/sa-corporate-real-estate-fund-limited,7292720000,2.9,0.0,0.0,Financials
PPC.JO,PPC Limited (JSE:PPC),https://www.listcorp.com/jse/ppc/ppc-limited,7178390000,4.62,0.0,0.0,Industrials
FBR.JO,Famous Brands Limited (JSE:FBR),https://www.listcorp.com/jse/fbr/famous-brands-limited,6727580000,67.14,0.0,0.0,Consumer Services
CLI.JO,Clientele Limited (JSE:CLI),https://www.listcorp.com/jse/cli/clientele-limited,6344230000,14.0,0.0,0.0,Financials
HDC.JO,Hudaco Industries Limited (JSE:HDC),https://www.listcorp.com/jse/hdc/hudaco-industries-limited,6194640000,200.5,0.0,0.0,Industrials
EMI.JO,Emira Property Fund Limited (JSE:EMI),https://www.listcorp.com/jse/emi/emira-property-fund-limited,6120430000,11.71,0.0,0.0,Financials
SDO.JO,STADIO Holdings Limited (JSE:SDO),https://www.listcorp.com/jse/sdo/stadio-holdings-limited,5768440000,6.8,0.0,0.0,Consumer Services
DKR.JO,Deutsche Konsum REIT-AG (JSE:DKR),https://www.listcorp.com/jse/dkr/deutsche-konsum-reit,5484330000,156.0,0.0,0.0,Financials
HET.JO,Heriot REIT Limited (JSE:HET),https://www.listcorp.com/jse/het/heriot-reit-limited,5122590000,16.0,0.0,0.0,Financials
RFG.JO,RFG Holdings Limited (JSE:RFG),https://www.listcorp.com/jse/rfg/rfg-holdings-limited,5018750000,19.1,0.0,0.0,Consumer Goods
THA.JO,Tharisa plc (JSE:THA),https://www.listcorp.com/jse/tha/tharisa,4886940000,16.15,0.0,0.0,Basic Materials
BLU.JO,Blue Label Telecoms (JSE:BLU),https://www.listcorp.com/jse/blu/blue-label-telecoms,4860650000,5.32,0.0,0.0,Telecommunications
DIB.JO,Dipula Income Fund Limited B (JSE:DIB),https://www.listcorp.com/jse/dib/dipula-income-fund-limited-b,4806250000,5.27,0.0,0.0,Financials
MED.JO,Middle East Diamond Resources Limited (JSE:MED),https://www.listcorp.com/jse/med/middle-east-diamond-resources-limited,4786390000,0.0,0.0,0.0,Basic Materials
CSB.JO,Cashbuild Limited (JSE:CSB),https://www.listcorp.com/jse/csb/cashbuild-limited,4573080000,193.0,0.0,0.0,Consumer Services
CAT.JO,Caxton & CTP Publishers & Printers Limited (JSE:CAT),https://www.listcorp.com/jse/cat/caxton-and-ctp-publishers-and-printers-limited,4511450000,12.6,0.0,0.0,Consumer Services
LEW.JO,Lewis Group Limited (JSE:LEW),https://www.listcorp.com/jse/lew/lewis-group-limited,4406420000,84.48,0.0,0.0,Consumer Services
MPT.JO,Mpact Limited (JSE:MPT),https://www.listcorp.com/jse/mpt/mpact-limited,4278860000,28.63,0.0,0.0,Industrials
NT1.JO,Net 1 UEPS Technologies Inc (JSE:NT1),https://www.listcorp.com/jse/nt1/net1,4228030000,75.0,0.0,0.0,Industrials
BEL.JO,Bell Equipment Limited (JSE:BEL),https://www.listcorp.com/jse/bel/bell-equipment-limited,3893070000,40.71,0.0,0.0,Industrials
KAL.JO,Kaap Agri Limited (JSE:KAL),https://www.listcorp.com/jse/kal/kaap-agri-limited,3742000000,50.35,0.0,0.0,Consumer Services
OAO.JO,Oando PLC (JSE:OAO),https://www.listcorp.com/jse/oao/oando-plc,3729420000,0.3,0.0,0.0,Oil & Gas
SBP.JO,Sabvest Capital Limited (JSE:SBP),https://www.listcorp.com/jse/sbp/sabvest-capital-limited,3706290000,94.5,0.0,0.0,Financials
NPK.JO,Nampak Limited (JSE:NPK),https://www.listcorp.com/jse/npk/nampak-limited,3698330000,436.32,0.0,0.0,Industrials
EXP.JO,Exemplar Reitail Limited (JSE:EXP),https://www.listcorp.com/jse/exp/exemplar-reitail-limited,3655200000,11.0,0.0,0.0,Financials
MRF.JO,Merafe Resources Limited (JSE:MRF),https://www.listcorp.com/jse/mrf/merafe-resources-limited,3623730000,1.45,0.0,0.0,Basic Materials
SYG.JO,Sygnia Limited (JSE:SYG),https://www.listcorp.com/jse/syg/sygnia-limited,3401360000,22.35,0.0,0.0,Financials
IVT.JO,Invicta Holdings Limited (JSE:IVT),https://www.listcorp.com/jse/ivt/invicta-holdings,3330410000,34.39,0.0,0.0,Industrials
JBL.JO,Jubilee Metals Group Plc (JSE:JBL),https://www.listcorp.com/jse/jbl/jubilee-metals-group-plc,3312270000,1.1,0.0,0.0,Basic Materials
CRP.JO,Capital & Regional plc (JSE:CRP),https://www.listcorp.com/jse/crp/capital-and-regional-plc,3303890000,14.18,0.0,0.0,Financials
SUR.JO,Spur Corporation Limited (JSE:SUR),https://www.listcorp.com/jse/sur/spur-corporation-limited,3228570000,35.48,0.0,0.0,Consumer Services
HIL.JO,Homechoice International plc (JSE:HIL),https://www.listcorp.com/jse/hil/homechoice-international-plc,3201910000,30.0,0.0,0.0,Consumer Services
OCT.JO,Octodec Investments Limited (JSE:OCT),https://www.listcorp.com/jse/oct/octodec-investments-limited,3186380000,11.97,0.0,0.0,Financials
SEA.JO,Spear Reit Limited (JSE:SEA),https://www.listcorp.com/jse/sea/spear-reit-limited,3161880000,9.3,0.0,0.0,Financials
RBO.JO,Rainbow Chicken Limited (JSE:RBO),https://www.listcorp.com/jse/rbo/rainbow-chicken-limited,3122470000,3.5,0.0,0.0,Consumer Goods
CLH.JO,City Lodge Hotels Limited (JSE:CLH),https://www.listcorp.com/jse/clh/city-lodge-hotels-limited,2960830000,4.95,0.0,0.0,Consumer Services
SHG.JO,Sea Harvest Group Limited (JSE:SHG),https://www.listcorp.com/jse/shg/sea-harvest-group-limited,2906820000,8.1,0.0,0.0,Consumer Goods
LBR.JO,Libstar Holdings Limited (JSE:LBR),https://www.listcorp.com/jse/lbr/libstar-holdings-limited,2870890000,4.21,0.0,0.0,Consumer Goods
ACS.JO,Acsion Limited (JSE:ACS),https://www.listcorp.com/jse/acs/acsion-limited,2808170000,7.11,0.0,0.0,Financials
KP2.JO,Kore Potash Plc (JSE:KP2),https://www.listcorp.com/jse/kp2/kore-potash-plc,2758060000,0.63,0.0,0.0,Basic Materials
ZED.JO,Zeder Investments Limited (JSE:ZED),https://www.listcorp.com/jse/zed/zeder-investments-limited,2618270000,1.7,0.0,0.0,Financials
ZZD.JO,Zeda Limited (JSE:ZZD),https://www.listcorp.com/jse/zzd/zeda-limited,2550680000,13.45,0.0,0.0,Consumer Goods
NVS.JO,Novus Holdings Limited (JSE:NVS),https://www.listcorp.com/jse/nvs/novus-holdings-limited,2522400000,7.35,0.0,0.0,Industrials
AHB.JO,Arrowhead Properties Limited B (JSE:AHB),https://www.listcorp.com/jse/ahb/arrowhead-properties-limited-b,2428630000,2.47,0.03,1.23,Financials
CMH.JO,Combined Motor Holdings Limited (JSE:CMH),https://www.listcorp.com/jse/cmh/combined-motor-holdings-limited,2423580000,32.4,0.0,0.0,Consumer Services
CTA.JO,Capital Appreciation Limited (JSE:CTA),https://www.listcorp.com/jse/cta/capital-appreciation-limited,2358000000,1.8,0.0,0.0,Technology
GML.JO,Gemfields Group Limited (JSE:GML),https://www.listcorp.com/jse/gml/gemfields-group-limited,2324370000,1.99,0.0,0.0,Basic Materials
SCD.JO,Schroder European Real Estate Investment Trust (JSE:SCD),https://www.listcorp.com/jse/scd/schroeder-european-reit,2206620000,16.5,0.0,0.0,Financials
MTA.JO,Metair Investments Limited (JSE:MTA),https://www.listcorp.com/jse/mta/metair-investments-limited,2162980000,10.87,0.0,0.0,Consumer Goods
TDH.JO,Tradehold Limited (JSE:TDH),https://www.listcorp.com/jse/tdh/tradehold-limited,2090770000,8.0,0.0,0.0,Financials
MDI.JO,Master Drilling Group Limited (JSE:MDI),https://www.listcorp.com/jse/mdi/master-drilling-group,2062350000,13.7,0.0,0.0,Industrials
TCP.JO,Transaction Capital Ltd (JSE:TCP),https://www.listcorp.com/jse/tcp/transaction-capital-ltd,2023530000,2.58,0.0,0.0,Financials
QFH.JO,Quantum Foods Holdings (JSE:QFH),https://www.listcorp.com/jse/qfh/quantum-foods-holdings,1710180000,8.5,0.0,0.0,Consumer Goods
GPL.JO,Grand Parade Investments Limited (JSE:GPL),https://www.listcorp.com/jse/gpl/grand-parade-investments-limited,1690610000,3.62,0.0,0.0,Financials
ACT.JO,Afrocentric Investment Corp (JSE:ACT),https://www.listcorp.com/jse/act/afrocentric-investment-corp,1640120000,1.95,0.0,0.0,Health Care
SAR.JO,Safari Investments RSA Limited (JSE:SAR),https://www.listcorp.com/jse/sar/safari-investments-rsa-limited,1611410000,6.25,0.0,0.0,Financials
EPE.JO,EPE Capital Partners Limited (JSE:EPE),https://www.listcorp.com/jse/epe/epe-capital-partners-limited,1595620000,5.55,0.0,0.0,Financials
PPE.JO,Purple Group Limited (JSE:PPE),https://www.listcorp.com/jse/ppe/purple-group-limited,1593240000,1.12,0.0,0.0,Financials
EOH.JO,EOH Holdings (JSE:EOH),https://www.listcorp.com/jse/eoh/eoh-holdings,1556920000,2.44,0.0,0.0,Technology
ART.JO,Argent Industrial Limited (JSE:ART),https://www.listcorp.com/jse/art/argent-industrial-limited,1526790000,28.05,0.0,0.0,Industrials
ACL.JO,ArcelorMittal South Africa Limited (JSE:ACL),https://www.listcorp.com/jse/acl/arcelormittal-south-africa-limited,1490860000,1.31,0.0,0.0,Basic Materials
AEG.JO,Aveng Group Limited (JSE:AEG),https://www.listcorp.com/jse/aeg/aveng-group-limited,1422640000,11.19,0.0,0.0,Industrials
UPL.JO,Universal Partners Limited (JSE:UPL),https://www.listcorp.com/jse/upl/universal-partners-limited,1384990000,19.0,0.0,0.0,Financials
TRE.JO,Trencor Limited (JSE:TRE),https://www.listcorp.com/jse/tre/trencor-limited,1318860000,7.6,0.0,0.0,Industrials
BWN.JO,Balwin Properties Limited (JSE:BWN),https://www.listcorp.com/jse/bwn/balwin-properties-limited,1298530000,2.5,0.0,0.0,Financials
CHP.JO,Choppies Enterprises Limited (JSE:CHP),https://www.listcorp.com/jse/chp/choppies-enterprises-limited,1277120000,0.7,0.0,0.0,Consumer Services
